read_name	start	end	element	mapq	strand	element_len	read_len	num_of_units	ref	ref_start	ref_end
090f9e18-988f-4b61-8378-3eb4b1ed8dd9	41676	41768	DUX4	60	+	92	102550	23	DUX4_mRNA_genbankAF117653.3_exon2	0	92
090f9e18-988f-4b61-8378-3eb4b1ed8dd9	41761	45062	D4Z4_unit	60	+	3301	102550	14	D4Z4_KpnI	0	3296
090f9e18-988f-4b61-8378-3eb4b1ed8dd9	43469	44842	DUX4	60	+	1373	102550	23	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
090f9e18-988f-4b61-8378-3eb4b1ed8dd9	43542	43548	XapI	*	*	6	102550	106	*	*	*
090f9e18-988f-4b61-8378-3eb4b1ed8dd9	44976	45069	DUX4	41	+	93	102550	23	DUX4_mRNA_genbankAF117653.3_exon2	0	92
090f9e18-988f-4b61-8378-3eb4b1ed8dd9	45062	48360	D4Z4_unit	60	+	3298	102550	14	D4Z4_KpnI	0	3296
090f9e18-988f-4b61-8378-3eb4b1ed8dd9	46779	48144	DUX4	60	+	1365	102550	23	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
090f9e18-988f-4b61-8378-3eb4b1ed8dd9	46852	46858	XapI	*	*	6	102550	106	*	*	*
090f9e18-988f-4b61-8378-3eb4b1ed8dd9	48284	48367	DUX4	29	+	83	102550	23	DUX4_mRNA_genbankAF117653.3_exon2	8	92
090f9e18-988f-4b61-8378-3eb4b1ed8dd9	48360	51635	D4Z4_unit	60	+	3275	102550	14	D4Z4_KpnI	0	3280
090f9e18-988f-4b61-8378-3eb4b1ed8dd9	50078	51433	DUX4	60	+	1355	102550	23	DUX4_mRNA_genbankAF117653.3_exon1	1	1380
090f9e18-988f-4b61-8378-3eb4b1ed8dd9	50149	50155	XapI	*	*	6	102550	106	*	*	*
090f9e18-988f-4b61-8378-3eb4b1ed8dd9	50236	50242	XapI	*	*	6	102550	106	*	*	*
090f9e18-988f-4b61-8378-3eb4b1ed8dd9	51654	54941	D4Z4_unit	60	+	3287	102550	14	D4Z4_KpnI	0	3296
090f9e18-988f-4b61-8378-3eb4b1ed8dd9	53335	54709	DUX4	60	+	1374	102550	23	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
090f9e18-988f-4b61-8378-3eb4b1ed8dd9	53404	53410	XapI	*	*	6	102550	106	*	*	*
090f9e18-988f-4b61-8378-3eb4b1ed8dd9	54941	58234	D4Z4_unit	60	+	3293	102550	14	D4Z4_KpnI	0	3296
090f9e18-988f-4b61-8378-3eb4b1ed8dd9	56634	58011	DUX4	60	+	1377	102550	23	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
090f9e18-988f-4b61-8378-3eb4b1ed8dd9	56705	56711	XapI	*	*	6	102550	106	*	*	*
090f9e18-988f-4b61-8378-3eb4b1ed8dd9	58149	58241	DUX4	52	+	92	102550	23	DUX4_mRNA_genbankAF117653.3_exon2	0	92
090f9e18-988f-4b61-8378-3eb4b1ed8dd9	58234	61520	D4Z4_unit	60	+	3286	102550	14	D4Z4_KpnI	0	3296
090f9e18-988f-4b61-8378-3eb4b1ed8dd9	59928	61303	DUX4	60	+	1375	102550	23	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
090f9e18-988f-4b61-8378-3eb4b1ed8dd9	59998	60004	XapI	*	*	6	102550	106	*	*	*
090f9e18-988f-4b61-8378-3eb4b1ed8dd9	61434	61527	DUX4	50	+	93	102550	23	DUX4_mRNA_genbankAF117653.3_exon2	0	92
090f9e18-988f-4b61-8378-3eb4b1ed8dd9	61520	62271	D4Z4_unit	60	+	751	102550	14	D4Z4_KpnI	0	749
1f2b0711-0df0-4bfc-8f23-80574e4c2d3b	26	329	D4Z4_unit	60	+	303	14255	5	D4Z4_KpnI	2996	3296
1f2b0711-0df0-4bfc-8f23-80574e4c2d3b	27	105	DUX4	57	+	78	14255	6	DUX4_mRNA_genbankAF117653.3_exon1	1302	1380
1f2b0711-0df0-4bfc-8f23-80574e4c2d3b	241	336	DUX4	30	+	95	14255	6	DUX4_mRNA_genbankAF117653.3_exon2	0	92
1f2b0711-0df0-4bfc-8f23-80574e4c2d3b	329	3620	D4Z4_unit	60	+	3291	14255	5	D4Z4_KpnI	0	3296
1f2b0711-0df0-4bfc-8f23-80574e4c2d3b	7656	13501	B_specific	60	-	5845	14255	1	4qB_down	0	5852
1f2b0711-0df0-4bfc-8f23-80574e4c2d3b	2029	3398	DUX4	60	+	1369	14255	6	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
1f2b0711-0df0-4bfc-8f23-80574e4c2d3b	2102	2108	XapI	*	*	6	14255	13	*	*	*
1f2b0711-0df0-4bfc-8f23-80574e4c2d3b	3541	3625	DUX4	60	+	84	14255	6	DUX4_mRNA_genbankAF117653.3_exon2	6	90
1f2b0711-0df0-4bfc-8f23-80574e4c2d3b	3627	6410	D4Z4_unit	60	+	2783	14255	5	D4Z4_KpnI	5	2802
1f2b0711-0df0-4bfc-8f23-80574e4c2d3b	5313	6679	DUX4	60	+	1366	14255	6	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
1f2b0711-0df0-4bfc-8f23-80574e4c2d3b	5389	5395	XapI	*	*	6	14255	13	*	*	*
1f2b0711-0df0-4bfc-8f23-80574e4c2d3b	6402	6897	D4Z4_unit	60	+	495	14255	5	D4Z4_KpnI	2794	3296
1f2b0711-0df0-4bfc-8f23-80574e4c2d3b	6821	6904	DUX4	56	+	83	14255	6	DUX4_mRNA_genbankAF117653.3_exon2	7	92
1f2b0711-0df0-4bfc-8f23-80574e4c2d3b	6897	7655	D4Z4_unit	60	+	758	14255	5	D4Z4_KpnI	0	750
7087750c-8b82-459f-857b-b671756861f5	1065	4301	D4Z4_unit	60	-	3236	4357	2	D4Z4_KpnI	27	3296
7087750c-8b82-459f-857b-b671756861f5	712	718	BlnI	*	*	6	4357	1	*	*	*
7087750c-8b82-459f-857b-b671756861f5	1281	2631	DUX4	60	-	1350	4357	2	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
7087750c-8b82-459f-857b-b671756861f5	1058	1126	DUX4	33	-	68	4357	2	DUX4_mRNA_genbankAF117653.3_exon2	24	92
7087750c-8b82-459f-857b-b671756861f5	27	1065	D4Z4_unit	60	-	1038	4357	2	D4Z4_KpnI	0	1033
91be28ce-5506-4634-a3a3-d2357779e473	24	2537	D4Z4_unit	60	+	2513	4193	2	D4Z4_KpnI	768	3296
91be28ce-5506-4634-a3a3-d2357779e473	956	2318	DUX4	60	+	1362	4193	2	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
91be28ce-5506-4634-a3a3-d2357779e473	1028	1034	XapI	*	*	6	4193	1	*	*	*
91be28ce-5506-4634-a3a3-d2357779e473	2454	2544	DUX4	46	+	90	4193	2	DUX4_mRNA_genbankAF117653.3_exon2	0	92
91be28ce-5506-4634-a3a3-d2357779e473	2537	4179	D4Z4_unit	60	+	1642	4193	2	D4Z4_KpnI	0	1637
fc201bb8-5a60-4749-9e2c-f03720765779	2588	2594	BlnI	*	*	6	15831	4	*	*	*
fc201bb8-5a60-4749-9e2c-f03720765779	5824	5830	BlnI	*	*	6	15831	4	*	*	*
fc201bb8-5a60-4749-9e2c-f03720765779	6387	6393	BlnI	*	*	6	15831	4	*	*	*
fc201bb8-5a60-4749-9e2c-f03720765779	6734	7534	p13E-11	60	-	800	15831	1	p13E11	10	820
fc201bb8-5a60-4749-9e2c-f03720765779	5767	6621	D4Z4_unit	60	-	854	15831	6	D4Z4_KpnI	2396	3274
fc201bb8-5a60-4749-9e2c-f03720765779	5960	6620	DUX4	60	-	660	15831	5	DUX4_mRNA_genbankAF117653.3_exon1	702	1380
fc201bb8-5a60-4749-9e2c-f03720765779	9842	10527	D4Z4_unit	60	+	685	15831	6	D4Z4_KpnI	2380	3161
fc201bb8-5a60-4749-9e2c-f03720765779	9843	10452	DUX4	60	+	609	15831	5	DUX4_mRNA_genbankAF117653.3_exon1	686	1380
fc201bb8-5a60-4749-9e2c-f03720765779	2510	5755	D4Z4_unit	60	-	3245	15831	6	D4Z4_KpnI	0	3296
fc201bb8-5a60-4749-9e2c-f03720765779	10588	13520	D4Z4_unit	60	+	2932	15831	6	D4Z4_KpnI	0	3293
fc201bb8-5a60-4749-9e2c-f03720765779	2723	4096	DUX4	60	-	1373	15831	5	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
fc201bb8-5a60-4749-9e2c-f03720765779	12128	13324	DUX4	60	+	1196	15831	5	DUX4_mRNA_genbankAF117653.3_exon1	25	1367
fc201bb8-5a60-4749-9e2c-f03720765779	2503	2591	DUX4	9	-	88	15831	5	DUX4_mRNA_genbankAF117653.3_exon2	2	92
fc201bb8-5a60-4749-9e2c-f03720765779	1516	2510	D4Z4_unit	60	-	994	15831	6	D4Z4_KpnI	0	1003
fc201bb8-5a60-4749-9e2c-f03720765779	13523	14433	D4Z4_unit	60	+	910	15831	6	D4Z4_KpnI	0	1003
297e3dcd-8bdc-4871-87f8-34a282f0d7c1	25	342	D4Z4_unit	60	+	317	354	1	D4Z4_KpnI	497	821
404b5652-2698-4473-9319-fd32cb01c2a2	4810	4925	D4Z4_unit	60	+	115	69646	9	D4Z4_KpnI	3182	3296
404b5652-2698-4473-9319-fd32cb01c2a2	4839	4932	DUX4	42	+	93	69646	15	DUX4_mRNA_genbankAF117653.3_exon2	0	92
404b5652-2698-4473-9319-fd32cb01c2a2	4925	8216	D4Z4_unit	60	+	3291	69646	9	D4Z4_KpnI	0	3293
404b5652-2698-4473-9319-fd32cb01c2a2	6630	7997	DUX4	60	+	1367	69646	15	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
404b5652-2698-4473-9319-fd32cb01c2a2	6703	6709	XapI	*	*	6	69646	68	*	*	*
404b5652-2698-4473-9319-fd32cb01c2a2	8134	8227	DUX4	59	+	93	69646	15	DUX4_mRNA_genbankAF117653.3_exon2	0	92
404b5652-2698-4473-9319-fd32cb01c2a2	8220	11510	D4Z4_unit	60	+	3290	69646	9	D4Z4_KpnI	0	3296
404b5652-2698-4473-9319-fd32cb01c2a2	8637	8643	BlnI	*	*	6	69646	8	*	*	*
404b5652-2698-4473-9319-fd32cb01c2a2	9913	11292	DUX4	60	+	1379	69646	15	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
404b5652-2698-4473-9319-fd32cb01c2a2	9987	9993	XapI	*	*	6	69646	68	*	*	*
404b5652-2698-4473-9319-fd32cb01c2a2	10101	10107	BlnI	*	*	6	69646	8	*	*	*
404b5652-2698-4473-9319-fd32cb01c2a2	11428	11517	DUX4	47	+	89	69646	15	DUX4_mRNA_genbankAF117653.3_exon2	3	92
404b5652-2698-4473-9319-fd32cb01c2a2	11510	14810	D4Z4_unit	60	+	3300	69646	9	D4Z4_KpnI	0	3296
404b5652-2698-4473-9319-fd32cb01c2a2	13215	14589	DUX4	60	+	1374	69646	15	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
404b5652-2698-4473-9319-fd32cb01c2a2	13287	13293	XapI	*	*	6	69646	68	*	*	*
404b5652-2698-4473-9319-fd32cb01c2a2	14725	14817	DUX4	60	+	92	69646	15	DUX4_mRNA_genbankAF117653.3_exon2	0	92
404b5652-2698-4473-9319-fd32cb01c2a2	14810	18101	D4Z4_unit	60	+	3291	69646	9	D4Z4_KpnI	0	3296
404b5652-2698-4473-9319-fd32cb01c2a2	16506	17883	DUX4	60	+	1377	69646	15	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
404b5652-2698-4473-9319-fd32cb01c2a2	16579	16585	XapI	*	*	6	69646	68	*	*	*
404b5652-2698-4473-9319-fd32cb01c2a2	18017	18108	DUX4	56	+	91	69646	15	DUX4_mRNA_genbankAF117653.3_exon2	0	92
404b5652-2698-4473-9319-fd32cb01c2a2	18101	21380	D4Z4_unit	60	+	3279	69646	9	D4Z4_KpnI	0	3296
404b5652-2698-4473-9319-fd32cb01c2a2	19790	21162	DUX4	60	+	1372	69646	15	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
404b5652-2698-4473-9319-fd32cb01c2a2	19863	19869	XapI	*	*	6	69646	68	*	*	*
404b5652-2698-4473-9319-fd32cb01c2a2	21297	21382	DUX4	3	+	85	69646	15	DUX4_mRNA_genbankAF117653.3_exon2	0	87
404b5652-2698-4473-9319-fd32cb01c2a2	21385	24658	D4Z4_unit	60	+	3273	69646	9	D4Z4_KpnI	6	3294
404b5652-2698-4473-9319-fd32cb01c2a2	23085	24435	DUX4	60	+	1350	69646	15	DUX4_mRNA_genbankAF117653.3_exon1	0	1376
404b5652-2698-4473-9319-fd32cb01c2a2	23159	23165	XapI	*	*	6	69646	68	*	*	*
404b5652-2698-4473-9319-fd32cb01c2a2	24661	27957	D4Z4_unit	60	+	3296	69646	9	D4Z4_KpnI	3	3296
404b5652-2698-4473-9319-fd32cb01c2a2	26357	27738	DUX4	60	+	1381	69646	15	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
404b5652-2698-4473-9319-fd32cb01c2a2	26430	26436	XapI	*	*	6	69646	68	*	*	*
404b5652-2698-4473-9319-fd32cb01c2a2	27872	27964	DUX4	60	+	92	69646	15	DUX4_mRNA_genbankAF117653.3_exon2	0	92
404b5652-2698-4473-9319-fd32cb01c2a2	27957	28274	D4Z4_unit	60	+	317	69646	9	D4Z4_KpnI	0	325
404b5652-2698-4473-9319-fd32cb01c2a2	28287	28516	pLAM	60	+	229	69646	1	pLAM	0	229
404b5652-2698-4473-9319-fd32cb01c2a2	28319	28517	DUX4	60	+	198	69646	15	DUX4_mRNA_genbankAF117653.3_exon3	0	198
404b5652-2698-4473-9319-fd32cb01c2a2	28480	28491	PAS_4qA	*	*	11	69646	1	*	*	*
9913f3a7-f151-4ffc-91ec-914d0f3fca75	22	1420	D4Z4_unit	60	+	1398	5585	2	D4Z4_KpnI	1889	3296
9913f3a7-f151-4ffc-91ec-914d0f3fca75	23	1199	DUX4	60	+	1176	5585	2	DUX4_mRNA_genbankAF117653.3_exon1	195	1380
9913f3a7-f151-4ffc-91ec-914d0f3fca75	1338	1344	BlnI	*	*	6	5585	7	*	*	*
9913f3a7-f151-4ffc-91ec-914d0f3fca75	1420	1744	D4Z4_unit	60	+	324	5585	2	D4Z4_KpnI	0	325
9913f3a7-f151-4ffc-91ec-914d0f3fca75	1758	1984	pLAM	60	+	226	5585	1	pLAM	0	229
9913f3a7-f151-4ffc-91ec-914d0f3fca75	1789	1985	DUX4	60	+	196	5585	2	DUX4_mRNA_genbankAF117653.3_exon3	0	198
c87f0941-fe92-4abc-af2e-ec370c4b6d2e	3273	3584	D4Z4_unit	60	-	311	3595	2	D4Z4_KpnI	2983	3296
c87f0941-fe92-4abc-af2e-ec370c4b6d2e	3493	3583	DUX4	25	-	90	3595	3	DUX4_mRNA_genbankAF117653.3_exon1	1289	1380
c87f0941-fe92-4abc-af2e-ec370c4b6d2e	3266	3359	DUX4	60	-	93	3595	3	DUX4_mRNA_genbankAF117653.3_exon2	0	92
c87f0941-fe92-4abc-af2e-ec370c4b6d2e	20	3273	D4Z4_unit	60	-	3253	3595	2	D4Z4_KpnI	0	3243
c87f0941-fe92-4abc-af2e-ec370c4b6d2e	1494	1500	XapI	*	*	6	3595	1	*	*	*
c87f0941-fe92-4abc-af2e-ec370c4b6d2e	188	1573	DUX4	60	-	1385	3595	3	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
6c3f289e-8fea-4ce1-a79d-c9d49e6a2635	25	805	D4Z4_unit	60	+	780	13245	5	D4Z4_KpnI	2513	3296
6c3f289e-8fea-4ce1-a79d-c9d49e6a2635	26	583	DUX4	60	+	557	13245	9	DUX4_mRNA_genbankAF117653.3_exon1	819	1380
6c3f289e-8fea-4ce1-a79d-c9d49e6a2635	721	727	BlnI	*	*	6	13245	4	*	*	*
6c3f289e-8fea-4ce1-a79d-c9d49e6a2635	722	812	DUX4	49	+	90	13245	9	DUX4_mRNA_genbankAF117653.3_exon2	2	92
6c3f289e-8fea-4ce1-a79d-c9d49e6a2635	805	4070	D4Z4_unit	60	+	3265	13245	5	D4Z4_KpnI	0	3296
6c3f289e-8fea-4ce1-a79d-c9d49e6a2635	2510	3844	DUX4	60	+	1334	13245	9	DUX4_mRNA_genbankAF117653.3_exon1	0	1377
6c3f289e-8fea-4ce1-a79d-c9d49e6a2635	3986	3992	BlnI	*	*	6	13245	4	*	*	*
6c3f289e-8fea-4ce1-a79d-c9d49e6a2635	3987	4077	DUX4	49	+	90	13245	9	DUX4_mRNA_genbankAF117653.3_exon2	2	92
6c3f289e-8fea-4ce1-a79d-c9d49e6a2635	4070	7389	D4Z4_unit	60	+	3319	13245	5	D4Z4_KpnI	0	3296
6c3f289e-8fea-4ce1-a79d-c9d49e6a2635	5787	7162	DUX4	60	+	1375	13245	9	DUX4_mRNA_genbankAF117653.3_exon1	2	1380
6c3f289e-8fea-4ce1-a79d-c9d49e6a2635	7303	7309	BlnI	*	*	6	13245	4	*	*	*
6c3f289e-8fea-4ce1-a79d-c9d49e6a2635	7304	7396	DUX4	25	+	92	13245	9	DUX4_mRNA_genbankAF117653.3_exon2	2	92
6c3f289e-8fea-4ce1-a79d-c9d49e6a2635	7389	10694	D4Z4_unit	60	+	3305	13245	5	D4Z4_KpnI	0	3296
6c3f289e-8fea-4ce1-a79d-c9d49e6a2635	9100	10474	DUX4	60	+	1374	13245	9	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
6c3f289e-8fea-4ce1-a79d-c9d49e6a2635	10610	10616	BlnI	*	*	6	13245	4	*	*	*
6c3f289e-8fea-4ce1-a79d-c9d49e6a2635	10611	10696	DUX4	18	+	85	13245	9	DUX4_mRNA_genbankAF117653.3_exon2	2	87
6c3f289e-8fea-4ce1-a79d-c9d49e6a2635	10706	13221	D4Z4_unit	60	+	2515	13245	5	D4Z4_KpnI	12	2521
6c3f289e-8fea-4ce1-a79d-c9d49e6a2635	12394	13222	DUX4	60	+	828	13245	9	DUX4_mRNA_genbankAF117653.3_exon1	0	827
02c5bd8d-bf07-4d49-98b6-3c2543fd7c33	2075	5113	D4Z4_unit	60	-	3038	5125	2	D4Z4_KpnI	236	3296
02c5bd8d-bf07-4d49-98b6-3c2543fd7c33	1367	1373	BlnI	*	*	6	5125	3	*	*	*
02c5bd8d-bf07-4d49-98b6-3c2543fd7c33	2294	3658	DUX4	60	-	1364	5125	3	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
02c5bd8d-bf07-4d49-98b6-3c2543fd7c33	2153	2159	BlnI	*	*	6	5125	3	*	*	*
02c5bd8d-bf07-4d49-98b6-3c2543fd7c33	2068	2156	DUX4	32	-	88	5125	3	DUX4_mRNA_genbankAF117653.3_exon2	2	92
02c5bd8d-bf07-4d49-98b6-3c2543fd7c33	24	2075	D4Z4_unit	60	-	2051	5125	2	D4Z4_KpnI	0	2072
02c5bd8d-bf07-4d49-98b6-3c2543fd7c33	23	401	DUX4	60	-	378	5125	3	DUX4_mRNA_genbankAF117653.3_exon1	0	378
02c5bd8d-bf07-4d49-98b6-3c2543fd7c33	4926	4932	BlnI	*	*	6	5125	3	*	*	*
94335e3c-bc9a-4007-a011-4c81ef200b46	2957	4286	D4Z4_unit	60	-	1329	4287	2	D4Z4_KpnI	1957	3296
94335e3c-bc9a-4007-a011-4c81ef200b46	3178	4285	DUX4	60	-	1107	4287	3	DUX4_mRNA_genbankAF117653.3_exon1	263	1380
94335e3c-bc9a-4007-a011-4c81ef200b46	1170	1176	XapI	*	*	6	4287	1	*	*	*
94335e3c-bc9a-4007-a011-4c81ef200b46	2951	3042	DUX4	27	-	91	4287	3	DUX4_mRNA_genbankAF117653.3_exon2	2	92
94335e3c-bc9a-4007-a011-4c81ef200b46	318	2958	D4Z4_unit	60	-	2640	4287	2	D4Z4_KpnI	0	2622
94335e3c-bc9a-4007-a011-4c81ef200b46	3039	3045	BlnI	*	*	6	4287	1	*	*	*
94335e3c-bc9a-4007-a011-4c81ef200b46	317	1244	DUX4	60	-	927	4287	3	DUX4_mRNA_genbankAF117653.3_exon1	0	928
8c99c2ed-042c-4701-94b1-d5d192e0dcf0	53	1124	D4Z4_unit	60	+	1071	1279	2	D4Z4_KpnI	2198	3296
8c99c2ed-042c-4701-94b1-d5d192e0dcf0	54	905	DUX4	60	+	851	1279	2	DUX4_mRNA_genbankAF117653.3_exon1	504	1380
8c99c2ed-042c-4701-94b1-d5d192e0dcf0	1040	1046	BlnI	*	*	6	1279	1	*	*	*
8c99c2ed-042c-4701-94b1-d5d192e0dcf0	1041	1131	DUX4	27	+	90	1279	2	DUX4_mRNA_genbankAF117653.3_exon2	2	92
8c99c2ed-042c-4701-94b1-d5d192e0dcf0	1124	1279	D4Z4_unit	60	+	155	1279	2	D4Z4_KpnI	0	157
3b133930-853c-495d-8105-f339a50654b0	22	288	D4Z4_unit	60	+	266	704	2	D4Z4_KpnI	3024	3296
3b133930-853c-495d-8105-f339a50654b0	23	73	DUX4	10	+	50	704	1	DUX4_mRNA_genbankAF117653.3_exon1	1330	1380
3b133930-853c-495d-8105-f339a50654b0	288	702	D4Z4_unit	60	+	414	704	2	D4Z4_KpnI	0	419
541bcb09-d8c6-407c-8896-43da93eecbc7	32	825	D4Z4_unit	60	-	793	899	1	D4Z4_KpnI	971	1781
2316592b-f442-45a7-bddb-34800be97e9d	29	1185	D4Z4_unit	60	+	1156	1197	1	D4Z4_KpnI	1473	2631
2316592b-f442-45a7-bddb-34800be97e9d	249	1186	DUX4	60	+	937	1197	1	DUX4_mRNA_genbankAF117653.3_exon1	0	937
2316592b-f442-45a7-bddb-34800be97e9d	324	330	XapI	*	*	6	1197	1	*	*	*
b0d827f8-383e-4ea2-963b-58bbdf218293	78192	79013	p13E-11	60	-	821	88671	1	p13E11	0	820
b0d827f8-383e-4ea2-963b-58bbdf218293	77180	78084	D4Z4_unit	60	-	904	88671	16	D4Z4_KpnI	2380	3296
b0d827f8-383e-4ea2-963b-58bbdf218293	77399	78083	DUX4	60	-	684	88671	26	DUX4_mRNA_genbankAF117653.3_exon1	686	1380
b0d827f8-383e-4ea2-963b-58bbdf218293	77173	77265	DUX4	60	-	92	88671	26	DUX4_mRNA_genbankAF117653.3_exon2	0	92
b0d827f8-383e-4ea2-963b-58bbdf218293	73928	77180	D4Z4_unit	60	-	3252	88671	16	D4Z4_KpnI	0	3296
b0d827f8-383e-4ea2-963b-58bbdf218293	74149	75515	DUX4	60	-	1366	88671	26	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
b0d827f8-383e-4ea2-963b-58bbdf218293	73921	74013	DUX4	60	-	92	88671	26	DUX4_mRNA_genbankAF117653.3_exon2	0	92
b0d827f8-383e-4ea2-963b-58bbdf218293	70655	73928	D4Z4_unit	60	-	3273	88671	16	D4Z4_KpnI	0	3296
b0d827f8-383e-4ea2-963b-58bbdf218293	70878	72228	DUX4	60	-	1350	88671	26	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
b0d827f8-383e-4ea2-963b-58bbdf218293	70648	70742	DUX4	18	-	94	88671	26	DUX4_mRNA_genbankAF117653.3_exon2	0	92
b0d827f8-383e-4ea2-963b-58bbdf218293	67366	70655	D4Z4_unit	1	-	3289	88671	16	D4Z4_KpnI	0	3296
b0d827f8-383e-4ea2-963b-58bbdf218293	68876	69825	D4Z4_unit	0	-	949	88671	16	D4Z4_KpnI	848	1773
b0d827f8-383e-4ea2-963b-58bbdf218293	67366	69093	D4Z4_unit	0	-	1727	88671	16	D4Z4_KpnI	1545	3296
b0d827f8-383e-4ea2-963b-58bbdf218293	67590	68950	DUX4	60	-	1360	88671	26	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
b0d827f8-383e-4ea2-963b-58bbdf218293	67359	67451	DUX4	60	-	92	88671	26	DUX4_mRNA_genbankAF117653.3_exon2	0	92
b0d827f8-383e-4ea2-963b-58bbdf218293	64124	67366	D4Z4_unit	60	-	3242	88671	16	D4Z4_KpnI	0	3296
b0d827f8-383e-4ea2-963b-58bbdf218293	64342	65698	DUX4	60	-	1356	88671	26	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
b0d827f8-383e-4ea2-963b-58bbdf218293	64117	64207	DUX4	43	-	90	88671	26	DUX4_mRNA_genbankAF117653.3_exon2	0	92
b0d827f8-383e-4ea2-963b-58bbdf218293	60829	64124	D4Z4_unit	60	-	3295	88671	16	D4Z4_KpnI	0	3296
b0d827f8-383e-4ea2-963b-58bbdf218293	61052	62414	DUX4	60	-	1362	88671	26	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
b0d827f8-383e-4ea2-963b-58bbdf218293	60822	60912	DUX4	13	-	90	88671	26	DUX4_mRNA_genbankAF117653.3_exon2	0	92
b0d827f8-383e-4ea2-963b-58bbdf218293	57551	60829	D4Z4_unit	60	-	3278	88671	16	D4Z4_KpnI	0	3293
b0d827f8-383e-4ea2-963b-58bbdf218293	57762	59145	DUX4	60	-	1383	88671	26	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
b0d827f8-383e-4ea2-963b-58bbdf218293	57550	57635	DUX4	50	-	85	88671	26	DUX4_mRNA_genbankAF117653.3_exon2	0	83
b0d827f8-383e-4ea2-963b-58bbdf218293	54235	57549	D4Z4_unit	60	-	3314	88671	16	D4Z4_KpnI	0	3296
b0d827f8-383e-4ea2-963b-58bbdf218293	31272	37114	B_specific	60	+	5842	88671	1	4qB_down	0	5852
b0d827f8-383e-4ea2-963b-58bbdf218293	54459	55832	DUX4	60	-	1373	88671	26	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
b0d827f8-383e-4ea2-963b-58bbdf218293	54228	54320	DUX4	24	-	92	88671	26	DUX4_mRNA_genbankAF117653.3_exon2	0	92
b0d827f8-383e-4ea2-963b-58bbdf218293	50946	54235	D4Z4_unit	60	-	3289	88671	16	D4Z4_KpnI	0	3296
b0d827f8-383e-4ea2-963b-58bbdf218293	51163	52529	DUX4	60	-	1366	88671	26	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
b0d827f8-383e-4ea2-963b-58bbdf218293	50939	51031	DUX4	60	-	92	88671	26	DUX4_mRNA_genbankAF117653.3_exon2	0	92
b0d827f8-383e-4ea2-963b-58bbdf218293	47663	50946	D4Z4_unit	60	-	3283	88671	16	D4Z4_KpnI	0	3296
b0d827f8-383e-4ea2-963b-58bbdf218293	39379	39385	XapI	*	*	6	88671	82	*	*	*
b0d827f8-383e-4ea2-963b-58bbdf218293	47884	49254	DUX4	60	-	1370	88671	26	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
b0d827f8-383e-4ea2-963b-58bbdf218293	47656	47748	DUX4	34	-	92	88671	26	DUX4_mRNA_genbankAF117653.3_exon2	0	92
b0d827f8-383e-4ea2-963b-58bbdf218293	44383	47663	D4Z4_unit	60	-	3280	88671	16	D4Z4_KpnI	0	3296
b0d827f8-383e-4ea2-963b-58bbdf218293	42616	42622	XapI	*	*	6	88671	82	*	*	*
b0d827f8-383e-4ea2-963b-58bbdf218293	44617	45997	DUX4	60	-	1380	88671	26	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
b0d827f8-383e-4ea2-963b-58bbdf218293	44376	44468	DUX4	9	-	92	88671	26	DUX4_mRNA_genbankAF117653.3_exon2	0	92
b0d827f8-383e-4ea2-963b-58bbdf218293	41123	44383	D4Z4_unit	60	-	3260	88671	16	D4Z4_KpnI	0	3296
b0d827f8-383e-4ea2-963b-58bbdf218293	41340	42695	DUX4	60	-	1355	88671	26	DUX4_mRNA_genbankAF117653.3_exon1	0	1380
b0d827f8-383e-4ea2-963b-58bbdf218293	41116	41208	DUX4	60	-	92	88671	26	DUX4_mRNA_genbankAF117653.3_exon2	0	92
